BusinessEntityID,PersonType,Name,HireDate,EmailPromotion,Thời Gian Gửi Đơn,Rate,KPI,Doanh Số Đạt Được,Vượt KPI,VacationHours,SickLeaveHours,Số Ngày,Quyết định Tăng Lương
228,EM,Christian E Kleinerman,2008-12-14 00:00:00.000,0,,53,467577,443950,-23627,80,62,,Không
229,EM,Lori K Penor,2010-02-16 00:00:00.000,0,,113,996911,1005863,8952,64,23,,Không
230,EM,Stuart J Macrae,2010-03-05 00:00:00.000,0,,43,379355,375779,-3576,48,78,,Không
231,EM,Jo L Berry,2010-03-07 00:00:00.000,0,,91,802822,824634,21812,21,70,,Không
232,EM,Pat H Coleman,2010-01-27 00:00:00.000,0,,110,970444,965755,-4689,31,52,,Không
233,EM,Magnus E Hedlund,2009-12-21 00:00:00.000,0,,121,1067488,1055028,-12460,88,79,,Không
234,EM,Laura F Norman,2009-01-31 00:00:00.000,1,2013-10-29 07:02:36.665,14,123511,129348,5837,22,30,1732.0,Có
235,EM,Paula M Barreto de Mattos,2008-12-06 00:00:00.000,2,2012-12-16 10:26:09.195,39,344066,331523,-12543,86,51,1471.0,Không
236,EM,Grant N Culbertson,2009-02-25 00:00:00.000,2,2010-01-11 15:57:57.791,118,1041022,1045107,4085,8,75,320.0,Không
237,EM,Hao O Chen,2009-02-06 00:00:00.000,0,,115,1014555,1028476,13921,61,52,,Không
238,EM,Vidur X Luthra,2009-01-01 00:00:00.000,0,,61,538155,553827,15672,2,61,,Không
239,EM,Mindy C Martin,2008-12-25 00:00:00.000,0,,82,723422,726363,2941,74,47,,Không
240,EM,Willis T Johnson,2008-12-13 00:00:00.000,0,,69,608733,601449,-7284,15,65,,Không
241,EM,David J Liu,2009-01-30 00:00:00.000,0,,85,749888,764744,14856,8,37,,Không
242,EM,Deborah E Poe,2008-12-18 00:00:00.000,0,,43,379355,398066,18711,83,46,,Không
243,EM,Candy L Spoon,2009-01-06 00:00:00.000,0,,38,335244,355063,19819,68,37,,Không
244,EM,Bryan A Walton,2009-01-24 00:00:00.000,0,,33,291133,281374,-9759,44,64,,Không
245,EM,Barbara C Moreland,2009-02-18 00:00:00.000,0,,41,361711,344493,-17218,37,51,,Không
246,EM,Dragan K Tomic,2009-02-11 00:00:00.000,1,2011-02-05 00:14:28.364,104,917511,905136,-12375,99,47,724.0,Không
247,EM,Janet L Sheperdigian,2009-03-01 00:00:00.000,0,,49,432288,439945,7657,1,80,,Không
248,EM,Mike K Seamans,2009-03-08 00:00:00.000,2,2010-09-25 09:20:48.819,35,308777,291670,-17107,61,68,566.0,Không
249,EM,Wendy Beth Kahn,2008-12-25 00:00:00.000,2,2011-07-25 19:41:30.708,111,979266,956901,-22365,94,29,942.0,Không
250,EM,Sheela H Word,2011-02-25 00:00:00.000,0,,75,661666,653079,-8587,53,22,,Không
251,EM,Mikael Q Sandberg,2009-02-10 00:00:00.000,2,2013-05-12 18:57:12.817,101,891044,888711,-2333,31,68,1552.0,Không
252,EM,Arvind B Rao,2009-02-28 00:00:00.000,0,,106,935155,916930,-18225,65,75,,Không
253,EM,Linda P Meisner,2009-12-17 00:00:00.000,0,,39,344066,335871,-8195,38,58,,Không
254,EM,Fukiko J Ogisu,2010-01-04 00:00:00.000,0,,79,696955,693046,-3909,66,20,,Không
255,EM,Gordon L Hee,2010-01-11 00:00:00.000,0,,26,229377,226405,-2972,84,80,,Không
256,EM,Frank S Pellow,2010-01-23 00:00:00.000,0,,57,502866,496824,-6042,93,66,,Không
257,EM,Eric S Kurjan,2010-01-27 00:00:00.000,2,2013-01-21 17:18:09.470,12,105866,112504,6638,50,71,1090.0,Không
258,EM,Erin M Hagens,2010-01-31 00:00:00.000,0,,48,423466,417286,-6180,64,80,,Không
259,EM,Ben T Miller,2010-03-09 00:00:00.000,0,,87,767533,764541,-2992,56,28,,Không
260,EM,Annette L Hill,2010-12-06 00:00:00.000,1,2014-05-25 12:27:21.450,110,970444,956986,-13458,9,55,1266.0,Không
261,EM,Reinout N Hillmann,2010-12-25 00:00:00.000,2,2014-07-27 23:57:50.742,47,414644,432307,17663,4,31,1310.0,Có
262,EM,David M Barber,2009-01-12 00:00:00.000,0,,80,705777,716758,10981,32,28,,Không
263,EM,Jean E Trenary,2008-12-11 00:00:00.000,2,2009-11-24 07:41:07.428,11,97044,103223,6179,1,76,348.0,Không
264,EM,Stephanie A Conroy,2009-02-04 00:00:00.000,2,2011-04-05 07:21:03.820,77,679311,672630,-6681,73,21,790.0,Không
265,EM,Ashvini R Sharma,2008-12-04 00:00:00.000,1,2013-05-06 19:32:28.548,17,149977,137356,-12621,5,44,1614.0,Không
266,EM,Peter I Connelly,2009-02-23 00:00:00.000,0,,19,167622,172324,4702,4,80,,Không
267,EM,Karen A Berg,2009-02-16 00:00:00.000,0,,92,811644,796376,-15268,25,30,,Không
268,EM,Ramesh V Meyyappan,2009-02-03 00:00:00.000,1,2012-04-05 02:07:28.817,57,502866,513518,10652,78,20,1157.0,Không
269,EM,Dan K Bacon,2009-01-11 00:00:00.000,0,,39,344066,358343,14277,13,40,,Không
270,EM,François P Ajenstat,2009-01-17 00:00:00.000,0,,43,379355,401234,21879,15,60,,Không
271,EM,Dan B Wilson,2009-01-22 00:00:00.000,0,,17,149977,144372,-5605,77,49,,Không
272,EM,Janaina Barreiro Gambaro Bueno,2008-12-23 00:00:00.000,0,,58,511688,508992,-2696,17,73,,Không
273,EM,Brian S Welcker,2011-02-15 00:00:00.000,0,,95,838111,831161,-6950,53,53,,Không
274,SP,Stephen Y Jiang,2011-01-04 00:00:00.000,0,,72,635200,643463,8263,28,37,,Không
275,SP,Michael G Blythe,2011-05-31 00:00:00.000,1,2013-08-02 03:58:15.755,75,661666,674237,12571,86,23,794.0,Không
276,SP,Linda C Mitchell,2011-05-31 00:00:00.000,0,,84,741066,746379,5313,25,32,,Không
277,SP,Jillian NULL Carson,2011-05-31 00:00:00.000,1,2013-04-26 20:27:07.911,42,370533,360883,-9650,63,44,696.0,Không
278,SP,Garrett R Vargas,2011-05-31 00:00:00.000,0,,61,538155,548161,10006,17,40,,Không
279,SP,Tsvi Michael Reiter,2011-05-31 00:00:00.000,1,2012-02-29 08:41:15.740,110,970444,949885,-20559,46,47,274.0,Không
280,SP,Pamela O Ansman-Wolfe,2011-05-31 00:00:00.000,1,2015-12-26 00:53:29.008,91,802822,785086,-17736,60,33,1670.0,Không
281,SP,Shu K Ito,2011-05-31 00:00:00.000,2,2012-04-30 11:14:23.585,26,229377,223794,-5583,24,53,335.0,Không
282,SP,José Edvaldo Saraiva,2011-05-31 00:00:00.000,0,,103,908688,900317,-8371,32,22,,Không
283,SP,David R Campbell,2011-05-31 00:00:00.000,0,,62,546977,566165,19188,11,32,,Không
284,SP,Tete A Mensa-Annan,2012-09-30 00:00:00.000,1,2015-04-14 20:50:20.591,110,970444,972192,1748,32,21,926.0,Có
285,SP,Syed E Abbas,2013-03-14 00:00:00.000,0,,70,617555,623129,5574,14,25,,Không
286,SP,Lynn N Tsoflias,2013-05-30 00:00:00.000,2,2016-05-07 08:46:53.928,98,864577,849892,-14685,54,30,1073.0,Không
287,SP,Amy E Alberts,2012-04-16 00:00:00.000,1,2017-01-12 10:39:46.874,26,229377,207611,-21766,21,74,1732.0,Không
288,SP,Rachel B Valdez,2013-05-30 00:00:00.000,0,,19,167622,158426,-9196,81,75,,Không
289,SP,Jae B Pak,2012-05-30 00:00:00.000,0,,40,352888,350927,-1961,96,31,,Không
290,SP,Ranjit R Varkey Chudukatil,2012-05-30 00:00:00.000,0,,112,988088,985359,-2729,69,38,,Không
291,SC,Gustavo NULL Achong,2012-06-07 15:33:34.317,2,2014-01-14 08:06:00.684,114,1005733,1019141,13408,18,58,585.0,Có
292,SC,Catherine R. Abel,2010-12-21 10:49:25.588,1,2013-08-13 06:59:46.327,82,723422,704799,-18623,70,68,965.0,Không
293,SC,Kim NULL Abercrombie,2011-12-02 07:26:37.707,0,,106,935155,918269,-16886,4,64,,Không
294,SC,Humberto NULL Acevedo,2006-11-27 16:08:27.404,2,2010-08-13 19:02:46.801,69,608733,600962,-7771,79,49,1355.0,Không
295,SC,Pilar NULL Ackerman,2009-02-08 12:31:52.725,0,,21,185266,161361,-23905,93,35,,Không
296,SC,Frances B. Adams,2009-01-10 09:00:23.675,1,2013-03-24 02:42:03.104,62,546977,566571,19594,90,39,1533.0,Không
297,SC,Margaret J. Smith,2007-03-29 10:04:37.247,0,,114,1005733,1027890,22157,42,66,,Không
298,SC,Carla J. Adams,2006-02-19 21:23:57.902,0,,70,617555,632861,15306,80,74,,Không
299,SC,Jay NULL Adams,2007-01-02 16:40:57.953,1,2008-08-18 22:16:31.123,76,670488,690019,19531,0,45,594.0,Có
300,SC,Ronald L. Adina,2010-09-02 08:01:22.444,0,,55,485222,495230,10008,78,51,,Không
301,SC,Samuel N. Agcaoili,2012-01-19 15:49:15.413,0,,92,811644,790909,-20735,20,43,,Không
302,SC,James T. Aguilar,2007-07-22 10:21:11.356,1,2012-07-16 05:51:56.823,76,670488,687720,17232,31,47,1820.0,Có
303,SC,Robert E. Ahlering,2009-09-24 21:35:30.796,0,,114,1005733,1007673,1940,12,72,,Không
304,SC,François NULL Ferrier,2009-04-01 23:51:32.339,1,2012-11-03 13:31:18.621,24,211733,211713,-20,74,55,1311.0,Không
305,SC,Kim NULL Akers,2012-05-25 05:12:35.793,2,2016-11-11 20:02:20.639,60,529333,522586,-6747,7,74,1631.0,Không
306,SC,Lili J. Alameda,2007-04-09 10:00:34.764,1,2009-11-19 15:36:06.149,109,961622,964226,2604,18,45,955.0,Có
307,SC,Amy E. Alberts,2008-12-25 03:20:12.450,1,2009-12-03 18:15:46.501,78,688133,703200,15067,20,45,343.0,Không
308,SC,Anna A. Albright,2012-06-16 09:58:41.487,1,2013-02-22 16:30:19.251,52,458755,463613,4858,63,64,251.0,Không
309,SC,Milton J. Albury,2006-08-31 15:24:29.790,0,,58,511688,527043,15355,32,54,,Không
310,SC,Paul L. Alcorn,2006-06-08 09:41:28.554,1,2008-02-14 07:51:12.475,50,441111,443124,2013,88,77,615.0,Không
311,SC,Gregory F. Alderson,2009-09-15 00:19:31.416,0,,14,123511,128162,4651,72,80,,Không
312,SC,J. Phillip L. Alexander,2008-12-20 11:14:42.809,1,2011-03-16 06:17:56.915,80,705777,682359,-23418,20,48,815.0,Không
313,SC,Michelle NULL Alexander,2013-01-26 09:01:04.037,2,2013-12-28 15:15:18.478,71,626377,622109,-4268,79,42,336.0,Không
314,SC,Sean P. Jacobson,2013-11-04 05:43:28.037,2,2014-05-18 20:20:05.204,28,247022,244927,-2095,85,42,195.0,Không
315,SC,Phyllis A. Allen,2011-04-28 13:27:09.821,1,2014-04-29 22:18:45.784,108,952800,939443,-13357,57,71,1097.0,Không
316,SC,Marvin N. Allen,2011-02-28 00:16:43.827,0,,115,1014555,1026687,12132,45,23,,Không
317,SC,Michael NULL Allen,2010-04-13 08:31:28.344,2,2011-10-10 02:57:50.132,120,1058666,1056260,-2406,44,59,544.0,Không
318,SC,Cecil J. Allison,2010-02-18 05:51:00.434,0,,79,696955,714489,17534,38,45,,Không
319,SC,Oscar L. Alpuerto,2006-10-26 12:13:23.503,1,2007-12-18 04:07:13.449,34,299955,277911,-22044,7,73,417.0,Không
320,SC,Sandra J. Altamirano,2007-10-07 14:07:04.682,0,,44,388177,401319,13142,63,69,,Không
321,SC,Selena R. Alvarado,2008-05-28 03:47:42.419,0,,122,1076311,1076166,-145,72,59,,Không
322,SC,Emilio R. Alvaro,2012-10-16 19:29:59.609,1,2017-06-19 00:06:42.904,77,679311,657478,-21833,94,38,1706.0,Không
323,SC,Maxwell J. Amland,2007-01-29 04:09:04.938,0,,34,299955,302316,2361,21,22,,Không
324,SC,Mae N. Anderson,2006-01-08 15:01:13.247,0,,96,846933,864559,17626,92,35,,Không
325,SC,Ramona J. Antrim,2007-10-05 22:50:18.803,0,,63,555800,580274,24474,33,67,,Không
326,SC,Sabria B. Appelbaum,2008-11-10 03:44:05.762,0,,53,467577,490265,22688,48,26,,Không
327,SC,Hannah R. Arakawa,2012-12-26 14:12:20.021,0,,124,1093955,1111868,17913,75,24,,Không
328,SC,Kyley J. Arbelaez,2012-02-22 18:53:29.699,1,2016-09-07 05:52:21.419,22,194088,192276,-1812,14,65,1658.0,Không
329,SC,Tom H Johnston,2008-01-14 08:23:56.905,1,2009-03-10 03:05:33.352,106,935155,948420,13265,45,72,420.0,Không
330,SC,Thomas B. Armstrong,2012-10-30 06:38:47.906,0,,106,935155,911330,-23825,4,24,,Không
331,SC,John NULL Arthur,2013-06-22 11:46:06.939,0,,73,644022,619196,-24826,46,52,,Không
332,SC,Chris NULL Ashton,2010-04-29 03:30:04.239,1,2012-03-03 15:41:53.309,84,741066,753923,12857,18,55,674.0,Có
333,SC,Teresa NULL Atkinson,2007-11-19 04:22:18.067,0,,84,741066,762887,21821,28,37,,Không
334,SC,John P. Ault,2010-04-07 18:32:15.158,0,,19,167622,149663,-17959,87,75,,Không
335,SC,Robert A. Avalos,2010-08-03 12:40:38.795,0,,100,882222,874681,-7541,21,37,,Không
336,SC,Stephen M. Ayers,2009-03-18 20:14:48.908,0,,103,908688,923155,14467,8,23,,Không
337,SC,Phillip M. Bacalzo,2013-09-23 19:12:53.030,0,,103,908688,897495,-11193,42,35,,Không
338,SC,Daniel NULL Blanco,2009-06-21 00:53:30.909,0,,60,529333,543501,14168,50,48,,Không
339,SC,Cory K. Booth,2010-11-01 23:58:08.680,1,2015-09-10 16:31:49.402,88,776355,767635,-8720,76,48,1773.0,Không
340,SC,James B. Bailey,2009-07-15 20:12:58.334,0,,108,952800,949704,-3096,46,74,,Không
341,SC,Douglas A. Baldwin,2008-06-07 09:14:56.782,0,,109,961622,962706,1084,75,79,,Không
342,SC,Jennifer B. Bales,2013-01-21 17:26:09.220,1,2015-01-28 00:15:53.199,109,961622,985141,23519,3,57,736.0,Có
343,SC,Alberto F. Baltazar,2008-02-01 05:55:26.022,0,,87,767533,750431,-17102,28,78,,Không
344,SC,Wayne N. Banack,2008-05-02 21:39:16.081,2,2009-01-10 08:21:10.658,30,264666,281071,16405,43,24,252.0,Không
345,SC,Darrell M. Banks,2012-11-26 22:46:48.796,2,2013-09-26 10:42:40.551,41,361711,372986,11275,75,31,303.0,Không
346,SC,Angela NULL Barbariol,2013-06-10 21:51:10.260,0,,43,379355,359408,-19947,28,63,,Không
347,SC,David NULL Barber,2006-02-01 14:48:29.808,1,2008-04-11 07:43:53.576,36,317600,328318,10718,1,31,799.0,Có
348,SC,Robert L. Barker,2006-09-20 21:28:35.038,0,,78,688133,703169,15036,98,45,,Không
349,SC,Rebecca R. Barley,2007-12-14 14:39:15.356,2,2008-07-14 08:19:51.672,27,238200,253190,14990,80,30,212.0,Không
350,SC,Brenda L. Barlow,2013-03-04 12:00:36.721,1,2016-10-15 09:30:22.740,33,291133,290968,-165,18,34,1320.0,Không
351,SC,Josh NULL Barnhill,2006-12-30 10:41:21.737,0,,62,546977,561047,14070,25,61,,Không
352,SC,Adam NULL Barr,2012-08-15 00:43:13.276,1,2016-12-01 12:48:19.818,90,794000,783008,-10992,92,48,1569.0,Không
353,SC,Norma N. Barrera,2010-01-13 02:26:43.211,2,2012-09-15 07:07:37.053,103,908688,898042,-10646,44,40,976.0,Không
354,SC,Gytis M Barzdukas,2012-07-08 14:23:22.569,0,,21,185266,186521,1255,70,21,,Không
355,SC,David M. Bartness,2010-02-11 03:58:41.535,0,,64,564622,553025,-11597,30,28,,Không
356,SC,Karel E. Bates,2006-01-24 12:10:14.872,1,2011-01-12 07:05:48.172,11,97044,108190,11146,71,51,1813.0,Không
357,SC,Ciro J. Bauer,2013-12-17 02:02:07.754,0,,84,741066,739047,-2019,37,20,,Không
358,SC,Glenna L. Beanston,2013-11-11 21:12:14.737,0,,106,935155,918323,-16832,37,35,,Không
359,SC,Shaun NULL Beasley,2007-08-27 03:31:04.893,1,2010-04-29 22:29:53.725,51,449933,469145,19212,24,63,976.0,Không
360,SC,John A. Beaver,2013-03-12 17:55:31.833,0,,117,1032200,1036169,3969,92,79,,Không
361,SC,Christopher R. Beck,2008-09-05 03:12:09.085,0,,51,449933,430894,-19039,41,64,,Không
362,SC,Bradley NULL Beck,2010-06-07 12:35:48.796,1,2014-09-21 05:19:52.812,108,952800,953580,780,55,66,1566.0,Không
363,SC,Benjamin J. Becker,2012-11-05 13:15:38.044,0,,86,758711,766408,7697,29,69,,Không
364,SC,Ann NULL Beebe,2011-11-07 09:52:03.128,0,,124,1093955,1071905,-22050,29,55,,Không
365,SC,Shane J. Belli,2011-04-13 09:35:50.787,1,2015-01-06 07:45:42.092,59,520511,539491,18980,83,47,1363.0,Không
366,SC,Stanley A. Alan,2013-12-09 04:57:09.776,0,,36,317600,323103,5503,58,52,,Không
367,SC,Mason NULL Bendixen,2013-06-30 19:03:18.877,0,,19,167622,184655,17033,54,63,,Không
368,SC,John M. Bennetts,2013-09-28 23:07:32.997,0,,86,758711,754697,-4014,27,76,,Không
369,SC,Ido NULL Ben-Sachar,2011-06-15 17:02:47.797,0,,93,820466,838864,18398,15,22,,Không
370,SC,Edna J. Benson,2013-12-30 13:36:37.903,0,,37,326422,301454,-24968,33,65,,Không
371,SC,Payton P. Benson,2008-10-03 08:28:26.024,0,,72,635200,635618,418,51,39,,Không
372,SC,Max NULL Benson,2012-04-18 04:28:35.603,0,,60,529333,524491,-4842,22,47,,Không
373,SC,Scot A. Bent,2011-08-04 22:41:38.438,0,,118,1041022,1043036,2014,74,52,,Không
374,SC,Richard M. Bentley,2012-01-04 03:33:37.350,0,,123,1085133,1094500,9367,72,66,,Không
375,SC,Marian M. Berch,2007-10-02 21:53:54.595,0,,84,741066,763430,22364,93,41,,Không
376,SC,Karen NULL Berge,2012-07-23 21:31:57.254,1,2014-12-26 00:05:13.845,39,344066,356202,12136,93,57,885.0,Không
377,SC,Alexander J. Berger,2007-03-07 14:00:15.935,1,2010-09-01 22:22:55.642,28,247022,271677,24655,47,63,1274.0,Không
378,SC,John M. Berger,2006-10-04 19:44:52.416,0,,58,511688,526117,14429,51,50,,Không
379,SC,Kris R. Bergin,2009-10-24 21:52:25.489,0,,10,88222,98672,10450,71,46,,Không
380,SC,Andreas NULL Berglund,2011-04-22 02:47:52.215,0,,89,785177,800711,15534,64,31,,Không
381,SC,Robert M. Bernacchi,2007-11-05 09:51:52.090,1,2010-01-29 09:23:01.712,17,149977,140660,-9317,31,58,815.0,Không
382,SC,Matthias NULL Berndt,2007-12-22 16:26:56.097,1,2011-12-03 22:14:12.443,29,255844,250469,-5375,87,30,1442.0,Không
383,SC,John NULL Berry,2009-04-06 21:17:59.405,0,,72,635200,650515,15315,60,32,,Không
384,SC,Steven B. Brown,2009-06-03 22:47:46.958,0,,94,829288,812867,-16421,18,38,,Không
385,SC,Chris N. Bidelman,2008-12-22 23:00:02.920,0,,106,935155,957180,22025,70,59,,Không
386,SC,Mary B. Billstrom,2007-08-23 15:44:19.865,1,2010-05-28 03:24:03.873,47,414644,401383,-13261,2,71,1008.0,Không
387,SC,Jimmy NULL Bischoff,2006-04-25 08:43:17.065,1,2011-02-16 19:54:54.486,93,820466,811818,-8648,71,30,1758.0,Không
388,SC,Mary NULL Bishop,2012-11-25 23:41:38.853,0,,99,873400,849246,-24154,95,40,,Không
389,SC,Mae M. Black,2013-07-09 11:28:51.248,2,2015-12-26 02:58:26.602,16,141155,154562,13407,7,58,899.0,Có
390,SC,Jackie E. Blackwell,2012-06-13 11:02:41.776,1,2016-03-13 14:53:53.635,103,908688,913559,4871,15,48,1369.0,Có
391,SC,Donald L. Blanton,2010-08-14 02:35:25.610,0,,33,291133,278532,-12601,19,42,,Không
392,SC,Linda E. Burnett,2013-01-26 12:24:19.349,2,2013-12-09 06:51:44.121,99,873400,897895,24495,17,59,316.0,Không
393,SC,Michael Greg Blythe,2010-08-29 14:36:15.001,0,,102,899866,910554,10688,92,49,,Không
394,SC,Gabriel L. Bockenkamp,2007-09-13 23:17:24.999,0,,58,511688,505761,-5927,38,79,,Không
395,SC,Michael L. Bohling,2007-07-05 20:34:39.986,1,2011-06-24 14:25:40.897,121,1067488,1077815,10327,54,40,1449.0,Có
396,SC,Corinna NULL Bolender,2010-07-10 16:49:49.217,0,,78,688133,669653,-18480,27,35,,Không
397,SC,Luis NULL Bonifaz,2008-04-19 02:13:04.832,2,2012-10-16 00:26:18.154,116,1023377,998628,-24749,47,35,1640.0,Không
398,SC,Randall NULL Boseman,2008-09-30 08:27:39.762,2,2011-10-17 23:32:14.382,49,432288,439402,7114,64,20,1112.0,Không
399,SC,Stephanie NULL Bourne,2007-02-15 04:40:20.593,0,,111,979266,988269,9003,37,45,,Không
400,SC,Eli NULL Bowen,2008-09-08 08:41:36.346,1,2012-10-02 07:15:37.410,51,449933,458381,8448,68,53,1484.0,Không
401,SC,Lester J. Bowman,2012-09-29 00:46:09.809,0,,125,1102777,1082569,-20208,42,47,,Không
402,SC,David M. Bradley,2010-07-23 19:45:19.526,1,2011-02-07 17:40:32.171,95,838111,836441,-1670,15,68,198.0,Không
403,SC,Cornelius L. Brandon,2010-02-05 13:03:52.038,0,,58,511688,505414,-6274,87,35,,Không
404,SC,Richard NULL Bready,2007-08-12 16:24:55.872,0,,39,344066,328661,-15405,78,29,,Không
405,SC,Sara N. Breer,2011-01-18 09:48:11.618,0,,33,291133,273105,-18028,66,72,,Không
406,SC,Ted NULL Bremer,2012-03-26 22:45:12.387,1,2015-06-11 22:39:28.560,33,291133,314304,23171,25,49,1171.0,Có
407,SC,Alan NULL Brewer,2010-09-12 15:23:52.365,1,2013-06-03 08:58:29.847,21,185266,187196,1930,99,50,994.0,Không
408,SC,Walter J. Brian,2010-11-26 10:58:16.135,1,2014-12-24 18:53:59.873,89,785177,760739,-24438,48,40,1489.0,Không
409,SC,Christopher M. Bright,2010-02-14 10:14:35.696,0,,116,1023377,1024281,904,4,23,,Không
410,SC,Carol J. Brink,2008-08-16 21:30:53.426,0,,107,943977,957917,13940,3,35,,Không
411,SC,David J. Brink,2006-11-18 23:32:58.520,1,2008-10-21 22:36:15.957,86,758711,733891,-24820,91,77,702.0,Không
412,SC,John R. Brooks,2007-01-30 04:20:58.490,0,,60,529333,531097,1764,30,24,,Không
413,SC,Willie P. Brooks,2012-02-10 06:43:52.262,2,2012-11-29 23:35:25.897,101,891044,910849,19805,82,68,293.0,Không
414,SC,Carolee J. Brown,2009-07-05 01:35:27.350,0,,32,282311,283508,1197,20,49,,Không
415,SC,Jo NULL Brown,2012-02-21 14:46:25.004,1,2013-09-23 13:41:36.651,92,811644,806504,-5140,16,41,579.0,Không
416,SC,Robert NULL Brown,2009-06-06 17:57:25.075,0,,32,282311,297171,14860,40,73,,Không
417,SC,Kevin F. Browne,2012-05-19 18:38:07.305,1,2016-12-01 20:17:19.983,15,132333,113708,-18625,36,63,1657.0,Không
418,SC,Mary K. Browning,2012-11-11 04:46:59.680,1,2015-05-24 03:34:51.989,79,696955,690768,-6187,35,33,923.0,Không
419,SC,Dave P. Browning,2012-04-09 19:10:08.730,0,,20,176444,189230,12786,19,50,,Không
420,SC,Bridget E. Browqett,2010-11-03 10:35:53.436,1,2015-01-28 16:25:44.736,58,511688,505179,-6509,24,29,1547.0,Không
421,SC,Eric J. Brumfield,2006-04-07 05:30:58.056,0,,36,317600,325918,8318,36,69,,Không
422,SC,Dick R. Brummer,2008-05-12 23:26:46.739,0,,90,794000,790731,-3269,31,28,,Không
423,SC,Michael NULL Brundage,2007-11-20 02:04:33.630,0,,111,979266,958332,-20934,64,43,,Không
424,SC,Shirley R. Bruner,2010-12-04 09:53:03.146,2,2011-09-27 18:48:11.709,70,617555,627520,9965,28,65,297.0,Không
425,SC,June B. Brunner,2013-07-18 02:39:20.566,0,,113,996911,986688,-10223,24,34,,Không
426,SC,Dirk J. Bruno,2009-08-02 04:40:18.914,0,,108,952800,951434,-1366,75,68,,Không
427,SC,Nancy NULL Buchanan,2010-11-30 22:54:43.260,0,,71,626377,622702,-3675,86,30,,Không
428,SC,Janaina Barreiro Gambaro NULL Bueno,2009-01-21 05:12:14.203,1,2010-12-12 18:25:24.764,87,767533,761370,-6163,44,75,690.0,Không
429,SC,Edward T. Buensalido,2013-07-20 08:34:45.585,0,,43,379355,385002,5647,78,30,,Không
430,SC,Megan E. Burke,2009-08-07 18:14:57.022,2,2010-01-07 18:43:38.073,26,229377,237318,7941,16,23,153.0,Không
431,SC,Ingrid K. Burkhardt,2010-12-07 04:13:33.590,0,,27,238200,230169,-8031,6,70,,Không
432,SC,Karren K. Burkhardt,2012-08-31 21:49:46.684,0,,71,626377,619213,-7164,35,27,,Không
433,SC,Ovidiu NULL Burlacu,2012-04-23 05:37:45.187,0,,65,573444,590780,17336,84,51,,Không
434,SC,Dana H. Burnell,2012-10-11 06:58:15.507,0,,37,326422,328290,1868,75,70,,Không
435,SC,Timothy B. Burnett,2010-09-14 04:06:39.896,2,2011-11-17 21:43:53.032,86,758711,757638,-1073,94,79,429.0,Không
436,SC,Stephen R. Burton,2010-04-12 07:21:32.207,0,,24,211733,226045,14312,99,68,,Không
437,SC,Deanna R. Buskirk,2007-06-29 03:13:41.467,1,2012-06-24 15:26:43.888,120,1058666,1068505,9839,49,25,1822.0,Có
438,SC,Jared L. Bustamante,2011-11-17 09:04:44.582,0,,60,529333,542951,13618,83,44,,Không
439,SC,Richard A. Byham,2012-06-25 04:32:02.485,2,2016-04-14 18:14:26.806,83,732244,707855,-24389,55,69,1389.0,Không
440,SC,David J. Byrnes,2007-10-24 03:02:44.979,1,2008-12-28 20:53:52.657,102,899866,895758,-4108,91,77,431.0,Không
441,SC,Ryan NULL Calafato,2011-01-02 11:03:12.949,1,2015-01-15 17:54:58.703,72,635200,626753,-8447,39,64,1474.0,Không
442,SC,Sylvia A. Caldwell,2013-05-03 16:02:18.586,1,2017-02-24 08:45:16.263,124,1093955,1089927,-4028,8,70,1392.0,Không
443,SC,Mari B. Caldwell,2007-05-04 04:14:36.635,2,2010-08-06 14:23:53.646,94,829288,830788,1500,10,67,1190.0,Không
444,SC,Barbara J. Calone,2006-03-20 05:19:28.141,0,,109,961622,959937,-1685,62,55,,Không
445,SC,Lindsey R. Camacho,2008-09-01 01:28:27.516,0,,123,1085133,1091007,5874,79,69,,Không
446,SC,Gustavo NULL Camargo,2013-02-02 18:03:25.165,0,,60,529333,553380,24047,0,63,,Không
447,SC,DeeDee J. Cameron,2011-08-13 10:47:48.686,1,2016-04-14 21:21:14.642,107,943977,948397,4420,43,26,1706.0,Có
448,SC,Deborah M. Lee,2008-01-12 02:10:57.615,0,,113,996911,978998,-17913,85,34,,Không
